"id","printer_id","color","head","slot_serial","installed_datetime","replaced_datetime","remounted_datetime","remounted_color","remounted_head"
115645,1135,3,"3","261378-10","2019-05-09 15:37:24+02","2020-10-12 17:56:12+02",NULL,NULL,NULL
115626,1135,3,"3","275444-08","2020-10-12 17:56:12+02","2020-12-16 11:50:01+01",NULL,NULL,NULL
115613,1135,3,"3","279506-08","2020-12-16 11:50:01+01","2022-03-17 10:39:19+01",NULL,NULL,NULL
115654,1135,3,"4","260782-02","2019-05-09 15:37:24+02","2020-10-12 17:56:12+02",NULL,NULL,NULL
115625,1135,3,"4","274282-05","2020-10-12 17:56:12+02","2020-12-16 11:48:42+01",NULL,NULL,NULL
115617,1135,3,"4","276846-03","2020-12-16 11:48:42+01","2022-03-17 10:02:38+01",NULL,NULL,NULL
115642,1135,3,"5","261450-08","2019-05-09 15:36:31+02","2020-10-12 17:56:12+02",NULL,NULL,NULL
115624,1135,3,"5","277419-02","2020-10-12 17:56:12+02","2020-12-16 11:48:42+01",NULL,NULL,NULL
115616,1135,3,"5","278765-08","2020-12-16 11:48:42+01","2022-03-17 09:52:21+01",NULL,NULL,NULL
115663,1135,3,"6","262046-04","2019-05-09 15:37:24+02","2020-10-12 17:56:12+02",NULL,NULL,NULL
115623,1135,3,"6","276817-03","2020-10-12 17:56:12+02","2020-12-16 11:48:42+01",NULL,NULL,NULL
115615,1135,3,"6","278765-06","2020-12-16 11:48:42+01","2022-03-17 10:35:08+01",NULL,NULL,NULL
115635,1135,3,"7","261427-05","2019-05-09 15:37:24+02","2019-09-05 11:10:24+02",NULL,NULL,NULL
115648,1135,3,"7","262475-04","2019-09-05 11:10:24+02","2020-10-12 17:56:12+02",NULL,NULL,NULL
115622,1135,3,"7","276549-07","2020-10-12 17:56:12+02","2020-12-16 11:48:42+01",NULL,NULL,NULL
115614,1135,3,"7","278466-04","2020-12-16 11:48:42+01","2022-03-17 09:50:10+01",NULL,NULL,NULL
126195,1161,0,"1","261839-08","2019-09-13 10:48:01+02","2021-12-15 17:52:12+01",NULL,NULL,NULL
126168,1161,0,"2","264890-05","2021-04-08 11:50:19+02","2021-12-15 17:52:05+01",NULL,NULL,NULL
126191,1161,0,"4","264120-06","2019-09-12 08:20:16+02","2021-12-15 17:52:07+01",NULL,NULL,NULL
126185,1161,0,"5","263475-08","2019-09-12 08:20:40+02","2021-12-15 17:52:12+01",NULL,NULL,NULL
126186,1161,0,"6","264133-03","2019-09-12 08:20:16+02","2021-12-15 17:52:12+01",NULL,NULL,NULL
126163,1161,1,"1","264275-02","2021-09-06 18:18:05+02","2021-12-15 17:52:07+01",NULL,NULL,NULL
126158,1161,1,"2","263847-09","2021-09-06 18:29:09+02","2021-12-15 17:52:12+01",NULL,NULL,NULL
126164,1161,1,"5","262372-01","2021-09-06 18:18:03+02","2021-12-15 17:52:17+01",NULL,NULL,NULL
126155,1161,1,"6","264280-07","2021-09-06 18:33:09+02","2021-12-15 17:54:02+01",NULL,NULL,NULL
126187,1161,2,"2","262951-05","2019-09-12 08:20:40+02","2020-12-23 00:04:14+01",NULL,NULL,NULL
126197,1161,2,"6","262679-05","2019-09-12 08:20:16+02","2021-12-15 17:53:58+01",NULL,NULL,NULL
126157,1161,3,"0","262399-10","2021-09-06 18:29:15+02","2021-12-15 18:45:05+01",NULL,NULL,NULL
126166,1161,3,"1","261872-01","2021-09-06 18:17:55+02","2021-12-15 17:51:05+01",NULL,NULL,NULL
126192,1161,3,"2","263468-06","2019-09-12 08:29:19+02","2020-05-28 11:24:46+02",NULL,NULL,NULL
126171,1161,3,"2","272528-02","2020-05-28 11:24:46+02","2021-09-06 18:29:30+02",NULL,NULL,NULL
126156,1161,3,"2","272038-09","2021-09-06 18:29:30+02","2021-12-15 18:34:37+01",NULL,NULL,NULL
126176,1161,3,"3","262681-09","2019-09-12 08:29:19+02","2021-09-06 18:18:11+02",NULL,NULL,NULL
126161,1161,3,"3","273293-04","2021-09-06 18:18:11+02","2021-12-15 17:51:54+01",NULL,NULL,NULL
126190,1161,3,"4","262901-08","2019-09-12 08:29:19+02","2021-09-06 18:33:16+02",NULL,NULL,NULL
126151,1161,3,"4","274685-04","2021-09-06 18:33:16+02","2021-12-15 17:53:36+01",NULL,NULL,NULL
126159,1161,3,"5","264890-10","2021-09-06 18:18:25+02","2021-12-15 17:52:05+01",NULL,NULL,NULL
126154,1161,3,"6","263022-09","2021-09-06 18:33:10+02","2021-12-15 17:53:53+01",NULL,NULL,NULL
126162,1161,3,"7","264937-10","2021-09-06 18:18:11+02","2021-12-15 17:52:22+01",NULL,NULL,NULL
126193,1161,4,"3","262952-06","2019-09-12 08:20:16+02","2020-09-23 10:38:10+02",NULL,NULL,NULL
149920,1235,1,"6","277021-10","2020-09-07 18:34:29+02","2021-08-13 21:07:47+02",NULL,NULL,NULL
149932,1235,3,"0","269503-02","2020-01-23 17:01:59+01","2021-04-15 22:25:42+02",NULL,NULL,NULL
149931,1235,3,"1","269751-07","2020-01-23 17:01:59+01","2021-04-15 22:27:49+02",NULL,NULL,NULL
149939,1235,3,"2","261647-04","2020-01-07 11:27:12+01","2020-02-10 15:29:21+01",NULL,NULL,NULL
149930,1235,3,"2","271096-01","2020-02-10 15:29:21+01","2021-04-15 22:27:49+02",NULL,NULL,NULL
149936,1235,3,"3","264115-08","2020-01-07 11:28:05+01","2021-04-15 22:25:42+02",NULL,NULL,NULL
149935,1235,3,"4","267494-02","2020-01-07 11:28:05+01","2021-04-15 22:25:42+02",NULL,NULL,NULL
149938,1235,3,"5","270698-03","2020-01-07 11:27:12+01","2021-04-15 22:27:49+02",NULL,NULL,NULL
149937,1235,3,"6","270698-06","2020-01-07 11:27:12+01","2021-04-15 22:27:49+02",NULL,NULL,NULL
149906,1235,3,"6","278877-04","2021-04-15 22:27:49+02","2021-08-13 21:07:48+02",NULL,NULL,NULL
149933,1235,3,"7","270047-09","2020-01-23 17:01:08+01","2021-04-15 22:25:42+02",NULL,NULL,NULL
149912,1235,3,"7","278877-06","2021-04-15 22:25:42+02","2021-08-13 21:08:00+02",NULL,NULL,NULL
149925,1235,4,"6","275445-02","2020-08-26 18:42:53+02","2021-08-13 21:07:58+02",NULL,NULL,NULL
149924,1235,4,"7","275110-10","2020-08-26 18:43:07+02","2021-08-13 21:08:11+02",NULL,NULL,NULL
149923,1235,5,"7","274957-06","2020-09-07 18:34:04+02","2021-04-26 20:50:49+02",NULL,NULL,NULL
